project,codigo,fecha_encuesta,nombre_del_evaluador,genero_del_evaluador,interview_modality,nacionalidad,gender,follow_up,hh_language,document,interview_language,children,seniors,dependents,adults,time_in_country,date_of_arrival,d1a_housing_score,d1b_rent_score,d2_food_score,d3_education_score,d4_healthcare_score,d5_health_status_score,d6_safety_score,d7_employment_score,d8_fin_resources_score,d9_assistance_score,d10_debt_score,d11_savings_score,d12a_fin_soc_cap_score,d12b_rel_soc_cap_score,d12_average_score,group_a_total_score,d2_weighted_score,d5_weighted_score,d9_weighted_score,group_b_total_score,hh_sri_total_score,uuid,program_type,count,position,days_since_pre,measure_prop,in_program
prm,ec0091304,2022-02-08T00:00:00Z,amelia bone,Femenino,"Por Skype, Zoom u otra plataforma",Colombiana,Femenino,NA,Español,Visa de Protección Internacional,Español,2,0,2,2,< 1 Year,2021-06-10T00:00:00Z,4,3,5,5,0,3,5,3,3,2,3,1,1,3,2,3.2222222222222223,0,0,0.6000000000000001,0.6000000000000001,2.6222222222222222,8b387e93-56db-4fe8-9c25-5e3b8683d5f0,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0091304,2022-04-19T00:00:00Z,amelia bone,Femenino,Presencial,Colombiana,Femenino,Sí,Español,Visa de Protección Internacional,Español,2,0,2,2,< 1 Year,2021-06-10T00:00:00Z,4,5,5,1,3,3,3,3,3,2,5,3,1,5,3,3.3,0,0,0.6000000000000001,0.6000000000000001,2.6999999999999997,7174257c-23bd-4557-98ef-db49493113fc,MDG SESP con enfoque de género,2,2,70,1,TRUE
hilton,ec0091307,2021-10-28T00:00:00Z,pamela veliz,Femenino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,1,NA,1,1,< 1 Year,2020-04-10T00:00:00Z,4,1,3,3,3,2,3,4,3,3,2,1,5,5,5,2.9,0.3,0.1,0.4,0.8,2.0999999999999996,340d85e5-1048-4357-8017-7ad7a5f4b961,NA,2,1,0,0.5,TRUE
hilton,ec0091307,2022-06-14T00:00:00Z,arelis torres,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,< 1 Year,2021-06-10T00:00:00Z,5,5,5,5,3,3,3,3,3,3,3,3,5,5,5,3.8,0,0,0.4,0.4,3.4,9625b0ed-b3af-4de9-bd39-239ee3032d8e,NA,2,2,229,1,TRUE
hilton,ec0091314,2021-11-18T00:00:00Z,pamela veliz,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Pasaporte,Español,2,NA,2,NA,1 – 3 Years,2019-02-23T00:00:00Z,5,3,5,5,3,3,3,3,3,3,2,3,5,3,4,3.4,0,0,0.4,0.4,3,abdf2187-7755-48a8-9843-ab3b2bece3e5,NA,2,1,0,0.5,TRUE
hilton,ec0091314,2022-06-14T00:00:00Z,arelis torres,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,1 – 3 Years,2022-06-14T00:00:00Z,5,5,5,5,5,3,5,4,3,3,5,3,5,5,5,4.5,0,0,0.4,0.4,4.1,4bb086bd-f107-42fd-a0c1-742d20622994,NA,2,2,208,1,TRUE
prm,ec0091464,2022-02-01T00:00:00Z,kerly montero,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,3,1 - 3 Years,2020-11-23T00:00:00Z,4,5,3,5,3,3,3,1,3,5,5,1,1,1,1,3.1,0.3,0,0,0.3,2.8000000000000003,c5d0d7ec-a357-401c-a02b-1af635160441,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0091464,2022-05-06T00:00:00Z,kerly montero,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,3,1 - 3 Years,2020-11-23T00:00:00Z,4,5,5,5,3,3,5,4,3,2,5,4,5,5,5,4.3,0,0,0.6000000000000001,0.6000000000000001,3.6999999999999997,b7b3ad0f-7b01-4728-ae3b-3065b192d06c,MDG SESP con enfoque de género,2,2,94,1,TRUE
prm,ec0091473,2022-01-17T00:00:00Z,kerly montero,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,"Cédula de identidad / ciudadanía Pasaporte Otras Visas (profesional, estudiante, etc)",Español,1,NA,1,3,1 - 3 Years,2018-05-08T00:00:00Z,4,3,3,5,3,1,3,3,5,5,2,1,1,1,1,3,0.3,0.2,0,0.5,2.5,485e5987-48c1-4cbe-94d3-ee62c6e39abd,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0091473,2022-05-06T00:00:00Z,kerly montero,Femenino,Vía telefónica,Colombiana,Femenino,Sí,Español,"Cédula de identidad / ciudadanía Pasaporte Otras Visas (profesional, estudiante, etc)",Español,2,0,2,2,< 1 Year,2018-05-14T00:00:00Z,5,5,5,5,5,1,5,4,3,2,3,4,5,5,5,4.4,0,0.2,0.6000000000000001,0.8,3.6000000000000005,73849883-dc6d-4c18-8e83-ce0bc76e0e2d,MDG SESP con enfoque de género,2,2,109,1,TRUE
prm,ec0091732,2022-02-14T00:00:00Z,kerly montero,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía Visa Humanitaria,Español,1,0,1,2,1 - 3 Years,2021-04-14T00:00:00Z,2,5,5,5,1,1,3,1,3,3,5,1,1,1,1,2.7,0,0.2,0.4,0.6000000000000001,2.1,c13993af-2ffc-4038-ae02-08e793eef170,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0091732,2022-05-06T00:00:00Z,kerly montero,Femenino,Vía telefónica,Colombiana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Turno para admisibilidad,Español,1,0,1,2,< 1 Year,2021-04-12T00:00:00Z,4,5,5,5,3,3,3,2,3,2,5,3,1,5,3,3.6,0,0,0.6000000000000001,0.6000000000000001,3,52415b7e-074d-45e3-807a-077002456ab8,MDG SESP con enfoque de género,2,2,81,1,TRUE
hilton,ec0091768,2021-11-30T00:00:00Z,pamela veliz,Femenino,Presencial,Venezolana,Femenino,NA,Español,Visa Humanitaria,Español,1,0,1,3,1 – 3 Years,2021-03-04T00:00:00Z,5,3,5,5,3,3,5,4,1,5,2,3,1,1,1,3.2,0,0,0,0,3.2,29af3359-c4f6-423b-a0ff-eb2cf52cd843,NA,2,1,0,0.5,TRUE
hilton,ec0091768,2022-06-20T00:00:00Z,arelis torres,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,1,0,1,3,< 1 Year,2019-03-04T00:00:00Z,5,5,5,5,5,3,5,4,3,3,3,4,5,5,5,4.4,0,0,0.4,0.4,4,568188d9-f420-40d4-874e-f33f1b6bd004,NA,2,2,202,1,TRUE
hilton,ec0091769,2021-12-01T00:00:00Z,arelis torres,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,3,0,3,2,< 1 Year,2017-02-17T00:00:00Z,4,5,5,5,5,3,3,4,3,3,2,1,5,3,4,3.6,0,0,0.4,0.4,3.2,2cd12613-b89b-4fff-bd4a-dcb185f94572,NA,2,1,0,0.5,TRUE
hilton,ec0091769,2022-06-17T00:00:00Z,arelis torres,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,3,0,3,2,1 – 3 Years,2017-02-17T00:00:00Z,4,0,5,5,5,3,5,4,3,3,5,3,1,5,3,4.111111111111111,0,0,0.4,0.4,3.711111111111111,fdf31a4d-d18b-4356-ae88-3b31aa21b623,NA,2,2,198,1,TRUE
hilton,ec0091775,2021-11-15T00:00:00Z,hector bravo mendoza,Masculino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Visa de Unasur,Español,1,0,1,3,3 – 5 Years,2017-10-08T00:00:00Z,4,3,5,5,3,1,3,3,5,3,5,1,1,3,2,3.4,0,0.2,0.4,0.6000000000000001,2.8,e79b4d9a-a244-4a8d-bb8c-550e9e57de53,NA,2,1,0,0.5,TRUE
hilton,ec0091775,2022-06-24T00:00:00Z,john ycaza,Masculino,Vía telefónica,Venezolana,Femenino,Sí,Español,Visa de Unasur,Español,1,0,1,3,< 1 Year,2017-10-08T00:00:00Z,5,5,5,5,0,1,3,4,1,3,5,3,5,5,5,4,0,0.2,0.4,0.6000000000000001,3.4,14a8cc77-df35-482e-8e9a-4d75c2a12181,NA,2,2,221,1,TRUE
hilton,ec0091777,2021-12-01T00:00:00Z,john ycaza,Masculino,Vía telefónica,Venezolana,Masculino,NA,Español,Cédula de identidad / ciudadanía Pasaporte Visa de excepción (VERHU),Español,1,0,1,1,3 – 5 Years,2018-08-09T00:00:00Z,5,5,3,1,0,3,5,3,3,5,2,1,1,1,1,2.888888888888889,0.3,0,0,0.3,2.588888888888889,63b6aff4-aa3f-40bb-8a66-e9fc9803aacb,NA,2,1,0,0.5,TRUE
hilton,ec0091777,2022-06-20T00:00:00Z,john ycaza,Masculino,Vía telefónica,Venezolana,Masculino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,1 – 3 Years,2018-08-10T00:00:00Z,5,5,5,5,3,3,3,3,3,3,3,1,5,5,5,3.6,0,0,0.4,0.4,3.2,3250e2e2-d6cb-4c7b-be65-6a924e6bf797,NA,2,2,201,1,TRUE
hilton,ec0091779,2021-11-18T00:00:00Z,arelis torres,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,1,3,2,< 1 Year,2019-12-16T00:00:00Z,4,1,5,5,3,2,3,4,3,3,2,3,5,3,4,3.2,0,0.1,0.4,0.5,2.7,aea8a140-fa2f-4cdf-9373-fe54b08c2f40,NA,2,1,0,0.5,TRUE
hilton,ec0091779,2022-06-20T00:00:00Z,arelis torres,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,2,1,3,2,< 1 Year,2019-12-16T00:00:00Z,5,3,5,5,3,3,5,4,3,3,2,3,5,5,5,3.8,0,0,0.4,0.4,3.4,25a903e1-491e-44e1-b7a5-d41b4ba51d86,NA,2,2,214,1,TRUE
hilton,ec0091786,2021-11-18T00:00:00Z,arelis torres,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,1 – 3 Years,2018-08-07T00:00:00Z,5,1,5,5,1,3,3,4,3,3,3,3,5,5,5,3.3,0,0,0.4,0.4,2.9,fe8f8981-a1fe-47f1-81a4-6b97b099da61,NA,2,1,0,0.5,TRUE
hilton,ec0091786,2022-06-13T00:00:00Z,arelis torres,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,Sí,Español,Pasaporte,Español,1,0,1,1,1 – 3 Years,2018-08-08T00:00:00Z,5,5,5,5,3,3,3,4,3,3,5,3,1,5,3,3.9,0,0,0.4,0.4,3.5,2dfdbda4-ebf0-4502-846f-107a32613524,NA,2,2,207,1,TRUE
hilton,ec0091795,2021-12-01T00:00:00Z,raul enrique calderon mero,Masculino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,0,3,2,< 1 Year,2019-08-02T00:00:00Z,5,3,5,3,3,3,1,3,1,3,3,1,1,3,2,2.5,0,0,0.4,0.4,2.1,2e4fb418-6554-40d8-9398-852cf341ffe7,NA,2,1,0,0.5,TRUE
hilton,ec0091795,2022-06-15T00:00:00Z,john ycaza,Masculino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,3,0,3,2,1 – 3 Years,2019-08-02T00:00:00Z,5,5,5,3,0,3,3,4,3,3,5,3,5,5,5,4,0,0,0.4,0.4,3.6,f072342b-4d2f-4c35-9e4e-6e514fc85b58,NA,2,2,196,1,TRUE
hilton,ec0091796,2021-11-29T00:00:00Z,arelis torres,Femenino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,2,0,2,3,< 1 Year,2019-06-04T00:00:00Z,5,3,5,5,3,3,3,4,3,5,2,3,1,5,3,3.4,0,0,0,0,3.4,847b9d7f-7e11-4e81-a8f0-8ae71a1f868c,NA,2,1,0,0.5,TRUE
hilton,ec0091796,2022-06-21T00:00:00Z,arelis torres,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,2,0,2,3,< 1 Year,2019-07-04T00:00:00Z,5,5,5,5,0,3,5,4,3,3,5,4,5,5,5,4.555555555555555,0,0,0.4,0.4,4.155555555555555,df761d8f-1fa6-4f2c-ab19-d4fa6b3131db,NA,2,2,204,1,TRUE
hilton,ec0091820,2021-11-29T00:00:00Z,arelis torres,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,2,0,2,2,1 – 3 Years,2018-08-29T00:00:00Z,5,3,5,5,0,3,3,4,3,5,3,4,1,1,1,3.4444444444444446,0,0,0,0,3.4444444444444446,736b2564-b117-4fd6-9865-abd6d10357cc,NA,2,1,0,0.5,TRUE
hilton,ec0091820,2022-06-21T00:00:00Z,arelis torres,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,2,0,2,2,1 – 3 Years,2019-08-29T00:00:00Z,5,5,5,5,0,3,3,4,3,3,5,4,5,5,5,4.333333333333333,0,0,0.4,0.4,3.933333333333333,7c4c5ed3-46fe-43a3-b433-9c465ce494bb,NA,2,2,204,1,TRUE
hilton,ec0091821,2021-11-19T00:00:00Z,pamela veliz,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Visa de excepción (VERHU),Español,1,0,1,NA,1 – 3 Years,2020-12-10T00:00:00Z,5,3,5,5,0,3,3,3,3,3,3,3,1,3,2,3.3333333333333335,0,0,0.4,0.4,2.9333333333333336,f228638f-5c5b-412e-bcea-7e187c955aea,NA,2,1,0,0.5,TRUE
hilton,ec0091821,2022-06-13T00:00:00Z,john ycaza,Masculino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,3,1 – 3 Years,2018-04-06T00:00:00Z,5,5,5,5,0,3,3,4,3,3,5,3,5,5,5,4.222222222222222,0,0,0.4,0.4,3.8222222222222224,d4b129a2-07ce-4886-979f-5ee65cf30deb,NA,2,2,206,1,TRUE
hilton,ec0091822,2021-11-17T00:00:00Z,hector bravo mendoza,Masculino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte Visa de excepción (VERHU),Español,2,1,3,2,3 – 5 Years,2018-07-25T00:00:00Z,4,3,3,5,3,2,3,5,5,5,3,1,1,3,2,3.4,0.3,0.1,0,0.4,3,6c0b00fa-de09-4200-9e8a-d911c6cf34d0,NA,2,1,0,0.5,TRUE
hilton,ec0091822,2022-06-22T00:00:00Z,arelis torres,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,2,1,3,2,1 – 3 Years,2018-07-25T00:00:00Z,5,5,5,5,3,3,3,5,3,3,5,4,5,5,5,4.3,0,0,0.4,0.4,3.9,d8db7039-bbd5-4f69-b7a2-23e80abc624c,NA,2,2,217,1,TRUE
hilton,ec0091827,2021-11-26T00:00:00Z,john ycaza,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte Visa de excepción (VERHU),Español,1,2,3,2,> 5 Years,2016-10-11T00:00:00Z,5,5,3,3,0,3,3,3,3,5,3,1,1,3,2,3.111111111111111,0.3,0,0,0.3,2.8111111111111113,2ddc3a94-c628-489b-8bfb-064d51aea0ed,NA,2,1,0,0.5,TRUE
hilton,ec0091827,2022-06-22T00:00:00Z,arelis torres,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,1,0,1,2,1 – 3 Years,2016-10-20T00:00:00Z,5,5,5,5,0,3,5,4,3,3,3,4,5,5,5,4.333333333333333,0,0,0.4,0.4,3.933333333333333,6e9d2946-d58f-474c-bdb2-cb3a71fde84a,NA,2,2,208,1,TRUE
hilton,ec0091862,2021-11-16T00:00:00Z,darlin alejandro alonzo veliz,Masculino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte Visa de Unasur,Español,1,0,1,2,3 – 5 Years,2018-07-31T00:00:00Z,4,1,2,5,3,1,5,2,3,5,2,1,1,3,2,2.8,0.44999999999999996,0.2,0,0.6499999999999999,2.15,cc10b71f-a9ae-4a3c-97a6-fa7020dabeba,NA,2,1,0,0.5,TRUE
hilton,ec0091862,2022-06-21T00:00:00Z,arelis torres,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,1,0,1,2,< 1 Year,2018-07-31T00:00:00Z,5,5,5,5,3,3,5,4,3,3,3,4,1,5,3,4,0,0,0.4,0.4,3.6,78ce5b51-eb92-4120-b04a-f5d6181d2f6a,NA,2,2,217,1,TRUE
hilton,ec0091867,2021-11-15T00:00:00Z,mishell yanez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,NA,NA,1,1 – 3 Years,2019-06-20T00:00:00Z,4,3,5,0,0,3,3,2,3,5,2,1,1,1,1,2.375,0,0,0,0,2.375,3e89ad80-6eea-4117-a626-1c40123c5471,NA,2,1,0,0.5,TRUE
hilton,ec0091867,2022-05-04T00:00:00Z,patricio jacome,Masculino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,1,0,1,2,< 1 Year,2019-08-15T00:00:00Z,4,5,5,0,5,3,5,3,3,2,5,4,5,5,5,4.333333333333333,0,0,0.6000000000000001,0.6000000000000001,3.733333333333333,86b1af23-30af-427c-8e2a-c02166020436,NA,2,2,170,1,TRUE
hilton,ec0091869,2021-11-16T00:00:00Z,john ycaza,Masculino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,> 5 Years,2016-10-16T00:00:00Z,5,1,5,0,3,3,3,2,5,5,5,1,1,1,1,2.888888888888889,0,0,0,0,2.888888888888889,ecace8de-4f57-468d-b0ac-e44c5ce3ec82,NA,2,1,0,0.5,TRUE
hilton,ec0091869,2022-06-20T00:00:00Z,john ycaza,Masculino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Visa Humanitaria,Español,1,0,1,1,1 – 3 Years,2016-10-16T00:00:00Z,5,5,5,0,3,3,3,4,3,3,5,3,5,5,5,4,0,0,0.4,0.4,3.6,dfca9f7b-2691-49ba-be48-2224b6ae8f3f,NA,2,2,216,1,TRUE
hilton,ec0091879,2021-11-16T00:00:00Z,patricio jacome,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,0,1,1,2,< 1 Year,2021-01-07T00:00:00Z,5,3,3,0,3,1,3,3,5,5,2,1,5,5,5,3.3333333333333335,0.3,0.2,0,0.5,2.8333333333333335,57289a1a-49ac-426c-a000-5aa17fc0c194,NA,2,1,0,0.5,TRUE
hilton,ec0091879,2022-05-05T00:00:00Z,patricio jacome,Masculino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,0,1,1,2,< 1 Year,2019-02-14T00:00:00Z,5,5,5,0,5,3,5,4,3,2,5,4,5,5,5,4.555555555555555,0,0,0.6000000000000001,0.6000000000000001,3.9555555555555553,9d06e2f5-ffd1-4ba3-a6df-3ff84ceb0c53,NA,2,2,170,1,TRUE
hilton,ec0091880,2021-11-15T00:00:00Z,mishell yanez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,0,0,0,2,1 – 3 Years,2019-06-24T00:00:00Z,4,1,5,3,5,3,1,1,5,5,2,3,1,1,1,2.6,0,0,0,0,2.6,388d952d-0f00-45f8-b44f-e99f9c9ca874,NA,2,1,0,0.5,TRUE
hilton,ec0091880,2022-05-04T00:00:00Z,patricio jacome,Masculino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,0,0,0,2,< 1 Year,2019-06-24T00:00:00Z,4,5,5,5,5,1,3,1,1,2,3,4,5,5,5,3.6,0,0.2,0.6000000000000001,0.8,2.8,94dfbc03-cc16-41cd-9bd3-1d166de7cd9a,NA,2,2,170,1,TRUE
hilton,ec0091883,2021-11-16T00:00:00Z,mishell yanez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,1,NA,NA,2,1 – 3 Years,2018-01-31T00:00:00Z,5,5,5,5,3,3,3,2,3,5,2,1,1,1,1,3,0,0,0,0,3,4b997366-47db-4cbf-b2f4-cfa2b5d34e2c,NA,2,1,0,0.5,TRUE
hilton,ec0091883,2022-05-04T00:00:00Z,patricio jacome,Masculino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Visa Humanitaria,Español,1,0,1,2,< 1 Year,2018-01-31T00:00:00Z,5,5,5,5,5,3,5,4,3,2,5,4,5,5,5,4.6,0,0,0.6000000000000001,0.6000000000000001,3.9999999999999996,73054217-8cd3-4c28-9f40-91c6e30b3335,NA,2,2,169,1,TRUE
hilton,ec0091889,2021-11-18T00:00:00Z,mishell yanez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,NA,NA,1,1 – 3 Years,2019-11-30T00:00:00Z,4,1,5,1,0,3,3,2,3,5,2,1,1,1,1,2,0,0,0,0,2,132496b8-1b0c-45a4-a41d-cd110426b718,NA,2,1,0,0.5,TRUE
hilton,ec0091889,2022-04-29T00:00:00Z,mishell yanez,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,NA,1,1,1 – 3 Years,2020-04-21T00:00:00Z,5,5,5,5,0,3,3,4,5,3,5,5,5,1,3,4.444444444444445,0,0,0.4,0.4,4.044444444444444,58475b97-cb30-4477-893c-c9e00c2616ea,NA,2,2,162,1,TRUE
hilton,ec0091895,2021-11-16T00:00:00Z,patricio jacome,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,0,3,1,< 1 Year,2019-08-10T00:00:00Z,4,1,5,5,3,3,3,3,5,5,2,1,1,3,2,2.9,0,0,0,0,2.9,3bb55852-3faa-4b3a-be72-75da65219a86,NA,2,1,0,0.5,TRUE
hilton,ec0091895,2022-04-29T00:00:00Z,mishell yanez,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,NA,2,2,1 – 3 Years,2022-04-29T00:00:00Z,4,5,5,5,0,3,5,1,5,3,5,4,1,1,1,3.888888888888889,0,0,0.4,0.4,3.488888888888889,ac520ce5-b780-4ce4-9647-5d1a97d3501e,NA,2,2,164,1,TRUE
hilton,ec0091897,2021-11-15T00:00:00Z,mishell yanez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,NA,NA,NA,1,< 1 Year,2021-03-20T00:00:00Z,4,5,3,0,5,3,3,2,3,1,3,1,1,3,2,3.111111111111111,0.3,0,0.8,1.1,2.011111111111111,486a39eb-5151-4a4b-903f-11241a17cc7f,NA,2,1,0,0.5,TRUE
hilton,ec0091897,2022-04-29T00:00:00Z,mishell yanez,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,3,NA,3,1,1 – 3 Years,2021-03-20T00:00:00Z,4,5,5,5,0,3,3,4,3,3,5,4,1,1,1,3.7777777777777777,0,0,0.4,0.4,3.3777777777777778,5f14dab3-2568-4413-8044-07b5b78a9db2,NA,2,2,165,1,TRUE
hilton,ec0091904,2021-12-01T00:00:00Z,john ycaza,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,1,0,1,2,3 – 5 Years,2018-01-12T00:00:00Z,5,1,5,0,1,3,3,4,3,5,3,1,1,1,1,2.4444444444444446,0,0,0,0,2.4444444444444446,50e23250-ef1c-442c-aa09-623ca0972c6b,NA,2,1,0,0.5,TRUE
hilton,ec0091904,2022-06-23T00:00:00Z,arelis torres,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,1,0,1,2,1 – 3 Years,2018-01-12T00:00:00Z,5,3,5,5,3,3,3,4,3,3,3,3,1,5,3,3.5,0,0,0.4,0.4,3.1,9a292a5d-ae88-4912-96e7-4744b6375186,NA,2,2,204,1,TRUE
hilton,ec0091912,2021-12-01T00:00:00Z,hector bravo mendoza,Masculino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte Visa de Unasur,Español,1,1,2,1,1 – 3 Years,2019-08-01T00:00:00Z,5,1,3,5,5,1,3,2,3,3,5,1,5,5,5,3.5,0.3,0.2,0.4,0.9,2.6,856f9908-2599-475e-b625-6d588038f20d,NA,2,1,0,0.5,TRUE
hilton,ec0091912,2022-06-22T00:00:00Z,john ycaza,Masculino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte Visa Humanitaria,Español,1,0,1,2,1 – 3 Years,2019-08-01T00:00:00Z,5,5,5,5,0,3,3,5,3,3,5,4,5,5,5,4.444444444444445,0,0,0.4,0.4,4.044444444444444,60aff52e-368c-48bf-acd5-d6932dbdb5df,NA,2,2,203,1,TRUE
hilton,ec0091913,2021-11-17T00:00:00Z,mishell yanez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,NA,NA,2,< 1 Year,2020-12-07T00:00:00Z,4,3,5,5,3,3,3,2,3,3,3,1,1,1,1,2.8,0,0,0.4,0.4,2.4,313acd28-a3bf-490f-9eb6-81b581ef9bdc,NA,2,1,0,0.5,TRUE
hilton,ec0091913,2022-04-29T00:00:00Z,mishell yanez,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,2,NA,2,2,1 – 3 Years,2020-12-07T00:00:00Z,5,5,5,5,1,3,3,4,5,3,5,4,1,1,1,3.8,0,0,0.4,0.4,3.4,65fd5094-ea6c-4bba-9981-ccea8ffdf51c,NA,2,2,163,1,TRUE
hilton,ec0091915,2021-11-18T00:00:00Z,mishell yanez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,3,NA,3,1,3 – 5 Years,2017-10-05T00:00:00Z,4,3,5,5,3,3,3,2,3,5,2,1,5,1,3,2.9,0,0,0,0,2.9,7731581a-71b9-4d58-bc1a-41a4e196abf1,NA,2,1,0,0.5,TRUE
hilton,ec0091915,2022-04-29T00:00:00Z,mishell yanez,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,3,NA,NA,1,3 – 5 Years,2017-10-04T00:00:00Z,5,5,5,5,5,3,1,4,5,3,5,5,5,1,3,4.3,0,0,0.4,0.4,3.9,a812eb68-caf7-4474-b798-bb7e1b5d1a42,NA,2,2,162,1,TRUE
