project,codigo,fecha_encuesta,nombre_del_evaluador,genero_del_evaluador,interview_modality,nacionalidad,gender,follow_up,hh_language,document,interview_language,children,seniors,dependents,adults,time_in_country,date_of_arrival,d1a_housing_score,d1b_rent_score,d2_food_score,d3_education_score,d4_healthcare_score,d5_health_status_score,d6_safety_score,d7_employment_score,d8_fin_resources_score,d9_assistance_score,d10_debt_score,d11_savings_score,d12a_fin_soc_cap_score,d12b_rel_soc_cap_score,d12_average_score,group_a_total_score,d2_weighted_score,d5_weighted_score,d9_weighted_score,group_b_total_score,hh_sri_total_score,uuid,program_type,count,position,days_since_pre,measure_prop,in_program
prm,ec0092447,2022-02-07T00:00:00Z,bethzabe sanchez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,NA,NA,NA,3,< 1 Year,2021-10-04T00:00:00Z,2,1,5,0,3,1,3,2,5,3,3,1,5,5,5,2.7777777777777777,0,0.2,0.4,0.6000000000000001,2.1777777777777776,4e1d66a5-9ecb-41ae-b17c-e513eb51520e,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0092447,2022-04-18T00:00:00Z,olga herrera,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,0,0,0,1,< 1 Year,2021-10-04T00:00:00Z,5,5,5,0,3,3,3,4,5,3,5,3,5,5,5,4.222222222222222,0,0,0.4,0.4,3.8222222222222224,78542036-8263-484d-9a41-ec0b2c78446d,MDG Regular,2,2,70,1,TRUE
prm,ec0092448,2022-02-07T00:00:00Z,bethzabe sanchez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,2,1 - 3 Years,NA,4,1,5,5,3,3,1,2,5,5,3,3,1,3,2,2.9,0,0,0,0,2.9,6819ad62-000e-4c26-9485-9d2c5e9a8759,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0092449,2022-02-05T00:00:00Z,bethzabe sanchez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Ningún documento,Español,1,0,1,1,1 - 3 Years,2021-01-07T00:00:00Z,4,1,5,0,5,3,3,1,1,3,3,3,1,1,1,2.4444444444444446,0,0,0.4,0.4,2.0444444444444447,4985a279-5f61-4d1a-ba1b-6aa65e6d2dec,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0092449,2022-04-18T00:00:00Z,olga herrera,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Otro / No aplica,Español,1,0,1,2,1 - 3 Years,2021-01-07T00:00:00Z,5,5,5,0,3,3,3,3,5,3,5,4,5,5,5,4.222222222222222,0,0,0.4,0.4,3.8222222222222224,192df05c-26de-4679-a17f-0306b96034c7,MDG SESP con enfoque de género,2,2,72,1,TRUE
prm,ec0092450,2022-02-07T00:00:00Z,olga herrera,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,2,< 1 Year,2021-12-06T00:00:00Z,4,3,5,1,3,1,3,2,5,3,3,1,5,3,4,2.9,0,0.2,0.4,0.6000000000000001,2.3,fa061d72-492e-468f-bd70-d689dbb8ea9c,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0092459,2022-02-06T00:00:00Z,olga herrera,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,0,3,1,< 1 Year,2021-10-18T00:00:00Z,3,5,5,1,0,3,3,2,5,3,3,1,5,3,4,3,0,0,0.4,0.4,2.6,74cc8342-9811-4fd2-8f24-fb8af09ca09a,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0092460,2022-02-09T00:00:00Z,gabriela soto,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía Visa de Protección Internacional,Español,1,0,1,1,1 - 3 Years,2021-01-01T00:00:00Z,4,1,5,0,3,3,3,3,3,3,5,1,1,1,1,2.6666666666666665,0,0,0.4,0.4,2.2666666666666666,353153b1-4965-4a33-ade8-0a89e909962c,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0092461,2022-02-09T00:00:00Z,olga herrera,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte Visa Amparo,Español,2,0,2,2,< 1 Year,2021-10-04T00:00:00Z,3,5,5,3,3,3,3,2,5,3,3,1,1,3,2,3,0,0,0.4,0.4,2.6,b754e407-2c31-4341-9b5c-a6c29ee69c77,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0092461,2022-04-18T00:00:00Z,olga herrera,Femenino,Vía telefónica,Colombiana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,< 1 Year,2021-10-04T00:00:00Z,5,5,5,5,3,3,3,4,5,3,5,3,5,5,5,4.3,0,0,0.4,0.4,3.9,76f6b540-6c9c-4a89-9551-d41867530d12,MDG Regular,2,2,68,1,TRUE
prm,ec0092463,2022-02-03T00:00:00Z,hias,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Ningún documento,NA,1,0,1,1,< 1 Year,2021-08-02T00:00:00Z,3,0,3,5,3,3,3,2,5,3,5,1,1,1,1,3.111111111111111,0.3,0,0.4,0.7,2.4111111111111114,12f5742d-6ef7-4ca1-9768-5f639e3049c1,MDG Regular,2,1,0,0.5,TRUE
prm,ec0092463,2022-04-18T00:00:00Z,olga herrera,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Otro / No aplica,Español,1,0,1,1,1 - 3 Years,2021-05-28T00:00:00Z,5,5,5,5,3,3,3,3,5,3,3,3,5,3,4,3.9,0,0,0.4,0.4,3.5,7b868685-27ff-41d3-9455-53e87958a74f,MDG Regular,2,2,74,1,TRUE
prm,ec0092465,2022-02-07T00:00:00Z,olga herrera,Femenino,Vía telefónica,Colombiana,Otro,NA,Español,Cédula de identidad / ciudadanía,Español,0,0,0,0,< 1 Year,2021-03-16T00:00:00Z,3,5,5,0,0,3,3,1,1,5,3,3,5,3,4,2.875,0,0,0,0,2.875,8b075bb1-e818-4aed-a86e-f3837527556a,MDG SESP con enfoque de género,1,1,0,1,FALSE
caminando,ec0092466,2022-04-21T00:00:00Z,katerine alexandra lopez yepez,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,2,0,2,4,1 - 3 Years,2021-04-05T00:00:00Z,4,3,5,1,1,1,1,4,3,3,3,1,1,1,1,2.2,0,0.2,0.4,0.6000000000000001,1.6,c1c2f94c-91d7-4339-b356-020220c5e51c,NA,1,1,0,1,FALSE
prm,ec0092467,2022-02-03T00:00:00Z,olga herrera,Femenino,Vía telefónica,Colombiana,Femenino,NA,NA,Cédula de identidad / ciudadanía,NA,2,0,2,1,< 1 Year,2021-10-21T00:00:00Z,3,5,5,1,3,3,3,2,5,3,3,1,1,3,2,2.8,0,0,0.4,0.4,2.4,e76517a4-29b9-4902-ab4c-d0e6302b9a2c,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0092467,2022-04-18T00:00:00Z,olga herrera,Femenino,Vía telefónica,Colombiana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Visa de Protección Internacional,Español,2,0,2,1,< 1 Year,2021-10-25T00:00:00Z,3,5,5,5,3,3,3,4,5,3,5,3,1,3,2,3.8,0,0,0.4,0.4,3.4,fed9fe7f-9cc5-4969-b69d-1e3e9b1712a5,MDG SESP con enfoque de género,2,2,74,1,TRUE
prm,ec0092468,2022-02-05T00:00:00Z,bethzabe sanchez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,1 - 3 Years,2020-12-23T00:00:00Z,2,0,5,5,3,3,3,2,5,3,3,3,1,5,3,3.2222222222222223,0,0,0.4,0.4,2.8222222222222224,cf8dd7fe-0b4e-4fe6-a43e-6c732ef50c98,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0092468,2022-04-18T00:00:00Z,olga herrera,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,1 - 3 Years,2020-12-23T00:00:00Z,4,0,5,5,3,3,3,3,3,3,5,3,5,3,4,3.6666666666666665,0,0,0.4,0.4,3.2666666666666666,2b4f5485-4dda-472b-97b2-fece23b4f2a0,MDG SESP con enfoque de género,2,2,72,1,TRUE
prm,ec0092476,2022-02-04T00:00:00Z,amelia bone,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,0,3,1,< 1 Year,2021-07-05T00:00:00Z,2,5,5,1,3,3,5,3,3,3,5,1,5,5,5,3.3,0,0,0.4,0.4,2.9,9de17410-3689-4dc2-9e40-db60b06ee63f,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0092482,2022-02-10T00:00:00Z,bethzabe sanchez,Femenino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,0,0,0,1,< 1 Year,2021-06-14T00:00:00Z,3,0,5,0,5,3,3,4,3,3,3,1,1,5,3,3.125,0,0,0.4,0.4,2.725,831edfb3-4001-4320-96c3-0c8f5a7b3640,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0092482,2022-04-27T00:00:00Z,olga herrera,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,0,0,0,1,1 - 3 Years,2021-06-14T00:00:00Z,5,5,5,0,5,3,3,5,5,2,5,4,5,5,5,4.666666666666667,0,0,0.6000000000000001,0.6000000000000001,4.066666666666666,cac32e6e-c895-4daa-b16e-e316742631a5,MDG SESP con enfoque de género,2,2,76,1,TRUE
prm,ec0092491,2022-02-11T00:00:00Z,juan jose romero,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,3 - 5 Years,2018-07-24T00:00:00Z,5,5,5,5,0,3,5,4,5,3,5,1,1,1,1,4,0,0,0.4,0.4,3.6,6b8447d0-a83a-4add-a26c-cc87ddabb763,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0092495,2022-02-11T00:00:00Z,juan jose romero,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,4,0,4,2,< 1 Year,2021-07-12T00:00:00Z,4,5,3,5,1,1,1,3,3,3,5,1,1,3,2,3,0.3,0.2,0.4,0.9,2.1,87802b06-5189-4447-8de7-eba0bbfdaae2,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0092510,2022-02-15T00:00:00Z,olga herrera,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,1 - 3 Years,2019-12-28T00:00:00Z,2,5,5,0,3,3,1,2,5,3,5,3,5,3,4,3.3333333333333335,0,0,0.4,0.4,2.9333333333333336,f598da21-00dc-4dd9-a341-bfed23468cf6,MDG Regular,2,1,0,0.5,TRUE
prm,ec0092510,2022-04-18T00:00:00Z,olga herrera,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,1 - 3 Years,2019-12-28T00:00:00Z,4,0,5,0,3,3,3,4,5,3,5,3,5,5,5,4,0,0,0.4,0.4,3.6,f9bed2ce-9621-4789-9e78-267948a3bb57,MDG Regular,2,2,62,1,TRUE
prm,ec0092516,2022-05-06T00:00:00Z,cecilia aulestia,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Pasaporte Visa de excepción (VERHU),Español,20,NA,2,1,1 - 3 Years,2018-05-23T00:00:00Z,4,5,5,0,1,3,3,2,3,2,5,1,1,3,2,2.888888888888889,0,0,0.6000000000000001,0.6000000000000001,2.2888888888888888,d6e8fdff-2e73-419c-9613-665ae194d3d2,MDG SESP con enfoque de género,1,1,0,1,FALSE
caminando,ec0092517,2022-04-23T00:00:00Z,juan haro,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español Inglés,2,0,2,2,< 1 Year,2021-06-17T00:00:00Z,4,0,3,3,1,1,5,2,3,3,3,3,5,3,4,3.111111111111111,0.3,0.2,0.4,0.9,2.2111111111111112,da55d225-470c-4e48-8ac2-d28ce546e7c5,NA,2,1,0,0.5,TRUE
caminando,ec0092517,2022-05-20T00:00:00Z,fabricio cueva,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,-2,2,< 1 Year,2021-06-16T00:00:00Z,3,0,3,3,1,1,1,2,3,1,2,3,5,5,5,2.5555555555555554,0.3,0.2,0.8,1.3,1.2555555555555553,2f5512c7-585b-4c73-b073-7013fcbd1ddf,NA,2,2,27,1,TRUE
caminando,ec0092519,2022-05-04T00:00:00Z,martino buran,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,0,3,1,1 - 3 Years,2021-02-08T00:00:00Z,4,3,5,3,0,3,5,2,3,5,5,1,5,5,5,3.4444444444444446,0,0,0,0,3.4444444444444446,a3e8d09b-f39e-422b-a9a2-701364c77f67,NA,1,1,0,1,FALSE
prm,ec0092530,2022-02-16T00:00:00Z,olivia nazareno,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte Visa Convenio,Español,1,0,1,1,> 5 Years,2014-07-11T00:00:00Z,4,3,5,5,3,1,3,3,5,5,3,1,1,3,2,3.2,0,0.2,0,0.2,3,83d1ff64-f669-441f-8137-ff0038af5899,MDG Regular,1,1,0,1,FALSE
prm,ec0092534,2022-04-19T00:00:00Z,cecilia aulestia,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,1 - 3 Years,2020-08-28T00:00:00Z,4,3,3,5,5,2,3,2,3,3,3,3,1,3,2,3.3,0.3,0.1,0.4,0.8,2.5,a1053b95-cb2d-47e0-b404-74675f404926,MDG SESP con enfoque de género,1,1,0,1,FALSE
caminando,ec0092550,2022-05-04T00:00:00Z,martino buran,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,2,1 - 3 Years,2021-03-01T00:00:00Z,5,5,5,1,0,3,5,3,5,5,5,1,5,5,5,3.888888888888889,0,0,0,0,3.888888888888889,f58e52da-6523-4eb4-ad2b-a720852e963f,NA,1,1,0,1,FALSE
prm,ec0092558,2022-04-29T00:00:00Z,mishell yanez,Femenino,Presencial,Colombiana,Masculino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte Visa Humanitaria,Español,2,NA,2,2,1 - 3 Years,2020-03-03T00:00:00Z,5,5,5,5,3,3,5,5,3,3,5,5,1,1,1,4.2,0,0,0.4,0.4,3.8000000000000003,59aae322-f292-43d9-bff7-694ac1f8d03e,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0092563,2022-02-09T00:00:00Z,olga herrera,Femenino,Presencial,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,0,3,1,< 1 Year,2021-07-27T00:00:00Z,4,5,5,1,0,2,3,2,5,3,2,1,1,3,2,2.7777777777777777,0,0.1,0.4,0.5,2.2777777777777777,c2bb30d6-9dba-46e8-ab5f-62acd0c37657,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0092563,2022-04-18T00:00:00Z,olga herrera,Femenino,Presencial,Colombiana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,3,0,3,1,< 1 Year,2021-07-19T00:00:00Z,3,5,5,5,3,3,3,3,5,3,5,3,5,5,5,4,0,0,0.4,0.4,3.6,9e3f5482-393c-4974-827f-cd80e3bbd05a,MDG SESP con enfoque de género,2,2,68,1,TRUE
prm,ec0092566,2022-04-28T00:00:00Z,johana quinaluisa,Femenino,Presencial,Colombiana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,2,< 1 Year,NA,5,0,5,5,3,3,3,4,5,5,5,5,5,5,5,4.444444444444445,0,0,0,0,4.444444444444445,1a2b1dd6-b01c-4569-b2eb-f702bd81c4b5,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0092567,2022-04-28T00:00:00Z,johana quinaluisa,Femenino,Presencial,Ecuatoriana,Masculino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,< 1 Year,NA,5,0,5,5,3,3,3,3,5,5,5,4,5,5,5,4.222222222222222,0,0,0,0,4.222222222222222,a7698502-7d54-42f8-91b1-7dd8eb72c6e7,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0092568,2022-04-28T00:00:00Z,johana quinaluisa,Femenino,Presencial,Colombiana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,4,0,4,1,< 1 Year,NA,4,0,5,5,3,3,3,3,5,5,5,4,5,5,5,4.111111111111111,0,0,0,0,4.111111111111111,6a01dd07-c738-4dfc-9292-a9fb71564ecb,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0092569,2022-02-21T00:00:00Z,johana quinaluisa,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,< 1 Year,2021-06-01T00:00:00Z,3,1,2,3,3,3,3,2,1,2,3,1,5,3,4,2.4,0.44999999999999996,0,0.6000000000000001,1.05,1.3499999999999999,fb1ba718-f2f6-4b1e-b4eb-d2aa7a58cf43,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0092569,2022-04-28T00:00:00Z,johana quinaluisa,Femenino,Presencial,Colombiana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,4,1 - 3 Years,NA,5,0,5,5,3,3,3,5,5,5,5,4,5,5,5,4.444444444444445,0,0,0,0,4.444444444444445,2c4e469e-7d9c-4bdd-bdf5-9f4ac16db55d,MDG SESP con enfoque de género,2,2,66,1,TRUE
prm,ec0092570,2022-04-28T00:00:00Z,johana quinaluisa,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,1 - 3 Years,NA,5,0,5,5,3,3,3,4,3,5,5,4,5,5,5,4.111111111111111,0,0,0,0,4.111111111111111,a9fda72d-ad4d-4463-9408-c1aa2d1a30c3,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0092573,2022-04-28T00:00:00Z,johana quinaluisa,Femenino,Presencial,Colombiana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,< 1 Year,NA,4,3,5,5,3,3,5,4,3,1,3,4,5,5,5,3.9,0,0,0.8,0.8,3.0999999999999996,09dfad15-5a75-4b5a-aea6-bd48a0c6cc4e,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0092574,2022-04-28T00:00:00Z,johana quinaluisa,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,3,0,3,2,1 - 3 Years,NA,4,3,5,5,3,3,3,4,3,2,5,4,1,5,3,3.7,0,0,0.6000000000000001,0.6000000000000001,3.1,a63c62d2-3b95-400a-a180-ac1713f878aa,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0092575,2022-04-28T00:00:00Z,johana quinaluisa,Femenino,Presencial,Colombiana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,< 1 Year,NA,5,5,5,5,5,3,3,4,3,2,5,4,1,5,3,4.2,0,0,0.6000000000000001,0.6000000000000001,3.6,6c38079d-c063-4f0b-a884-1da08987c5a3,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0092579,2022-04-28T00:00:00Z,johana quinaluisa,Femenino,Presencial,Colombiana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,1 - 3 Years,NA,5,0,5,5,5,3,5,4,3,1,5,4,1,5,3,4.333333333333333,0,0,0.8,0.8,3.533333333333333,b6641741-8f85-4b25-9983-60787f63910c,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0092603,2022-04-19T00:00:00Z,cecilia aulestia,Femenino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,5,0,5,1,< 1 Year,2021-06-23T00:00:00Z,5,1,5,5,3,2,3,2,3,1,3,1,5,3,4,3,0,0.1,0.8,0.9,2.1,05bd0f9c-b975-44c9-8b1b-7b9b168d6e10,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0092661,2022-03-07T00:00:00Z,jetzabeth molina,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Visa de Protección Internacional,Español,1,0,1,1,< 1 Year,2021-03-21T00:00:00Z,4,3,5,5,3,3,3,2,3,2,3,1,5,1,3,3,0,0,0.6000000000000001,0.6000000000000001,2.4,a18e418a-6f23-4d01-98c4-f4ae6a6a4d4c,MDG Regular,1,1,0,1,FALSE
prm,ec0092662,2022-03-07T00:00:00Z,gabriela soto,Femenino,Vía telefónica,Colombiana,Masculino,NA,Español,Cédula de identidad / ciudadanía Visa de Protección Internacional,Español,3,0,3,2,1 - 3 Years,2021-02-28T00:00:00Z,4,0,5,5,1,3,3,4,3,2,5,1,1,1,1,3,0,0,0.6000000000000001,0.6000000000000001,2.4,a5728a50-5b7c-454e-867d-131ee4a80556,MDG Regular,1,1,0,1,FALSE
prm,ec0092667,2022-03-07T00:00:00Z,gabriela soto,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,< 1 Year,2021-05-27T00:00:00Z,4,5,5,1,3,3,3,3,3,2,5,1,5,3,4,3.2,0,0,0.6000000000000001,0.6000000000000001,2.6,15048bad-e2ba-40bb-a50a-e1a279c30527,MDG Regular,1,1,0,1,FALSE
prm,ec0092668,2022-03-07T00:00:00Z,jetzabeth molina,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,< 1 Year,2021-07-21T00:00:00Z,4,3,3,1,3,3,5,3,3,2,3,1,5,3,4,3,0.3,0,0.6000000000000001,0.9000000000000001,2.0999999999999996,cf157b4e-0b8e-46fe-93bb-a3dfcf0e2c3a,MDG Regular,1,1,0,1,FALSE
prm,ec0092679,2022-03-08T00:00:00Z,jetzabeth molina,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte Registro de nacimiento,Español,3,0,3,1,< 1 Year,2021-07-09T00:00:00Z,4,1,5,5,5,3,5,2,3,2,3,1,1,3,2,3.1,0,0,0.6000000000000001,0.6000000000000001,2.5,8bd1e6c9-11de-4c0d-9d01-25d2a634e296,MDG Regular,1,1,0,1,FALSE
prm,ec0092681,2022-03-08T00:00:00Z,gabriela soto,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,0,3,1,1 - 3 Years,2021-02-02T00:00:00Z,4,3,5,3,3,3,3,2,3,5,2,1,5,1,3,2.7,0,0,0,0,2.7,caa3ce5a-87ac-4897-a1b4-e0299711228e,MDG Regular,1,1,0,1,FALSE
prm,ec0092682,2022-03-08T00:00:00Z,jetzabeth molina,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte Registro de nacimiento,Español,2,0,2,2,< 1 Year,2021-08-13T00:00:00Z,4,5,5,1,3,3,5,2,3,1,3,1,5,1,3,3,0,0,0.8,0.8,2.2,fa962e87-a2c7-4fef-b5b9-c1c08cbb2f28,MDG Regular,1,1,0,1,FALSE
prm,ec0092684,2022-03-08T00:00:00Z,gabriela soto,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,0,3,1,< 1 Year,2021-06-18T00:00:00Z,4,3,5,5,3,3,3,2,3,3,5,1,1,3,2,3.1,0,0,0.4,0.4,2.7,fa9546c5-900a-496b-8faa-252195c059ac,MDG Regular,1,1,0,1,FALSE
prm,ec0092685,2022-03-08T00:00:00Z,jetzabeth molina,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte Registro de nacimiento,Español,3,1,4,2,< 1 Year,2021-10-13T00:00:00Z,5,3,5,3,3,2,5,4,3,1,2,1,5,3,4,3.3,0,0.1,0.8,0.9,2.4,30675c34-79ca-4469-8dc3-cc36005c7996,MDG Regular,1,1,0,1,FALSE
prm,ec0092693,2022-03-07T00:00:00Z,jetzabeth molina,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Registro de nacimiento,Español,3,0,3,1,< 1 Year,2021-08-08T00:00:00Z,4,1,5,5,3,3,5,2,3,2,5,1,5,3,4,3.3,0,0,0.6000000000000001,0.6000000000000001,2.6999999999999997,860903ef-1496-4e38-a008-81113f21a872,MDG Regular,1,1,0,1,FALSE
prm,ec0092700,2022-03-10T00:00:00Z,jetzabeth molina,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Registro de nacimiento,Español,3,0,3,1,< 1 Year,2021-08-05T00:00:00Z,4,1,3,5,3,3,5,2,3,5,3,1,5,3,4,3.1,0.3,0,0,0.3,2.8000000000000003,9dca7e41-31d5-473e-8b01-c008ee5c0c7c,MDG Regular,1,1,0,1,FALSE
caminando,ec0092715,2022-04-21T00:00:00Z,carolina elizalde,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Pasaporte,Español,2,0,2,1,< 1 Year,2021-11-17T00:00:00Z,4,3,5,3,5,3,3,3,1,3,3,1,5,1,3,2.9,0,0,0.4,0.4,2.5,c3e18d4d-14e1-4d68-bec7-98e43794bb71,NA,1,1,0,1,FALSE
caminando,ec0092728,2022-04-27T00:00:00Z,diana romo,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Pasaporte,Español,1,NA,1,1,< 1 Year,2018-07-19T00:00:00Z,4,1,3,0,3,3,3,1,1,5,2,1,5,1,3,2.111111111111111,0.3,0,0,0.3,1.8111111111111111,efa91ade-68a5-450d-856e-ac663d15a505,NA,1,1,0,1,FALSE
caminando,ec0092807,2022-04-24T00:00:00Z,andreina sevillano,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,1 - 3 Years,2020-12-12T00:00:00Z,5,1,5,0,3,3,5,1,1,2,2,1,5,5,5,2.6666666666666665,0,0,0.6000000000000001,0.6000000000000001,2.0666666666666664,d905c6c1-f472-4aa6-8fa9-0b0f1ba5b931,NA,1,1,0,1,FALSE
caminando,ec0092809,2022-04-24T00:00:00Z,andreina sevillano,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,1 - 3 Years,2020-11-23T00:00:00Z,5,3,5,0,0,3,5,2,3,2,5,1,5,5,5,3.625,0,0,0.6000000000000001,0.6000000000000001,3.025,e341be8f-6b3d-4159-8eff-0b59b2fcf6dd,NA,1,1,0,1,FALSE
caminando,ec0092810,2022-05-11T00:00:00Z,fabricio cueva,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,2,0,2,1,< 1 Year,2021-08-24T00:00:00Z,4,3,5,3,3,2,3,2,3,3,2,1,1,1,1,2.5,0,0.1,0.4,0.5,2,f9101437-29f0-4e43-8256-4f35637cecbe,NA,1,1,0,1,FALSE
